11111,3,test,R,154,4,1060,640,R,1,1893|529|1|<pressed>,1,1,529914,450
11111,3,test,R,155,3,860,640,R,1,1893|529|1|<pressed>,1,1,531414,427
11111,3,test,R,156,4,1060,640,P,0,1893|529|1|<pressed>,1,0,532914,400
11111,3,test,R,157,3,860,640,P,0,NONE,0,1,534414,1450
11111,3,test,R,158,4,1060,640,R,1,1893|529|1|<pressed>,1,1,535915,386
11111,3,test,R,159,3,860,640,R,1,1893|529|1|<pressed>,1,1,537414,461
11111,3,test,R,160,3,860,640,R,1,1893|529|1|<pressed>,1,1,538914,359
111,0,practice,P,1,4,1060,640,P,1,1252|575|1|<pressed>,1,1,27313,1089
111,0,practice,P,2,3,860,640,P,1,NONE,0,0,28821,1450
111,0,practice,P,3,2,1060,440,P,1,1252|575|1|<pressed>,1,1,31280,645
111,0,practice,P,4,1,860,440,P,1,1252|575|1|<released>,1,1,31933,103
111,0,practice,P,5,1,860,440,P,1,1065|755|1|<pressed>,1,1,33312,443
111,0,practice,P,6,1,860,440,P,1,1065|753|1|<pressed>,1,1,34813,404
111,0,practice,P,7,3,860,640,R,0,NONE,0,1,36312,1450
111,0,practice,P,8,3,860,640,P,1,1065|753|1|<pressed>,1,1,37812,673
111,0,practice,P,9,2,1060,440,R,0,NONE,0,1,39312,1450
111,0,practice,P,10,4,1060,640,P,1,1065|753|1|<pressed>,1,1,40812,520
111,1,test,P,1,2,1060,440,R,0,NONE,0,1,53266,1450
111,1,test,P,2,3,860,640,R,0,NONE,0,1,54765,1450
111,1,test,P,3,4,1060,640,P,1,783|840|1|<pressed>,1,1,56267,649
111,1,test,P,4,2,1060,440,P,1,783|840|1|<pressed>,1,1,57767,437
111,1,test,P,5,2,1060,440,P,1,783|840|1|<pressed>,1,1,59266,385
111,1,test,P,6,1,860,440,P,1,783|840|1|<pressed>,1,1,60766,434
111,1,test,P,7,4,1060,640,P,1,783|840|1|<pressed>,1,1,62266,390
111,1,test,P,8,1,860,440,R,0,783|840|1|<pressed>,1,0,63766,392
111,1,test,P,9,1,860,440,P,1,NONE,0,0,65267,1451
111,1,test,P,10,1,860,440,P,1,NONE,0,0,66766,1450
111,0,practice,P,1,3,860,640,P,1,NONE,0,0,7528,1450
111,0,practice,P,2,2,1060,440,P,1,869|665|1|<pressed>,1,1,9981,992
111,0,practice,P,3,1,860,440,P,1,870|665|1|<released>,1,1,10974,49
111,0,practice,P,4,4,1060,640,P,1,881|645|1|<pressed>,1,1,12028,438
111,0,practice,P,5,3,860,640,P,1,881|645|1|<pressed>,1,1,13531,545
111,0,practice,P,6,4,1060,640,P,1,881|645|1|<pressed>,1,1,15029,1409
111,0,practice,P,7,3,860,640,R,0,881|645|1|<pressed>,1,0,16528,1124
111,0,practice,P,8,1,860,440,R,0,881|645|1|<pressed>,1,0,18660,1048
111,0,practice,P,9,1,860,440,P,1,881|645|1|<pressed>,1,1,20717,865
111,0,practice,P,10,1,860,440,P,1,881|645|1|<released>,1,1,21583,81
11141,0,practice,P,1,1,860,440,P,1,1372|387|1|<pressed>,1,1,7259,1045
11141,0,practice,P,2,4,1060,640,P,1,1385|448|1|<pressed>,1,1,8756,929
11141,0,practice,P,3,2,1060,440,P,1,1385|448|1|<pressed>,1,1,10257,1099
11141,0,practice,P,4,1,860,440,P,1,1427|2|1|<pressed>,1,1,11757,1000
11141,0,practice,P,5,3,860,640,P,1,NONE,0,0,13260,1450
11141,0,practice,P,6,3,860,640,P,1,NONE,0,0,15717,1450
11141,0,practice,P,7,4,1060,640,R,0,NONE,0,1,18177,1451
11141,0,practice,P,8,1,860,440,R,0,967|357|1|<pressed>,1,0,19633,789
11141,0,practice,P,9,4,1060,640,P,1,NONE,0,0,21429,1450
11141,0,practice,P,10,1,860,440,P,1,994|679|1|<pressed>,1,1,23889,885
11141,1,test,P,1,1,860,440,R,0,980|575|1|<pressed>,1,0,33440,949
11141,1,test,P,2,3,860,640,P,1,NONE,0,0,34939,1451
11141,1,test,P,3,3,860,640,R,0,980|575|1|<pressed>,1,0,36439,1157
11141,1,test,P,4,1,860,440,R,0,NONE,0,1,37940,1450
11141,1,test,P,5,4,1060,640,P,1,980|575|1|<pressed>,1,1,39440,484
11141,1,test,P,6,4,1060,640,P,1,980|575|1|<pressed>,1,1,40939,538
11141,1,test,P,7,1,860,440,P,1,980|575|1|<pressed>,1,1,42439,663
11141,1,test,P,8,2,1060,440,P,1,1135|524|1|<pressed>,1,1,43938,371
11141,1,test,P,9,3,860,640,P,1,1126|525|1|<pressed>,1,1,45445,484
11141,1,test,P,10,4,1060,640,P,1,1126|525|1|<pressed>,1,1,46940,397
11141,1,test,P,11,3,860,640,R,0,NONE,0,1,48440,1450
11141,1,test,P,12,3,860,640,P,1,1126|525|1|<pressed>,1,1,49939,681
11141,1,test,P,13,1,860,440,P,1,1126|525|1|<pressed>,1,1,51437,756
11141,1,test,P,14,4,1060,640,P,1,1126|525|1|<pressed>,1,1,52940,575
11141,1,test,P,15,3,860,640,P,1,NONE,0,0,54440,1450
